"id_serial";"id_typ";"strava";"doprava";"ubytovani";"ubytovani_kategorie";"zeme";"destinace";"AVG(prumerna_cena)";"AVG(prumerna_cena_noc)";"AVG(delka)"
"4214";"7";"3";"1";"6";"2.00";"Česká republika";"Šumava";"2195.0000";"439.0000";"6.0000"
"4291";"3";"3";"1";"7";"0.00";"Slovensko";"Sliač";"2579.8000";"859.8000";"4.0000"
"4292";"3";"3";"1";"7";"0.00";"Slovensko";"Sliač";"3410.0000";"852.0000";"5.0000"
"4293";"3";"3";"1";"7";"0.00";"Slovensko";"Sliač";"4163.0000";"833.0000";"6.0000"
"4295";"3";"3";"1";"7";"0.00";"Česká republika:Česká republika, víkendové pobyty";"Janské lázně";"6330.0000";"1055.0000";"7.0000"
"4296";"3";"3";"1";"7";"0.00";"Slovensko";"Piešťany";"2624.0000";"656.0000";"5.0000"
"4339";"7";"3";"1";"6";"2.00";"Česká republika";"Krkonoše";"2013.0000";"503.0000";"5.0000"
"4340";"7";"3";"1";"6";"2.00";"Česká republika";"Krkonoše";"2693.0000";"539.0000";"6.0000"
"4341";"7";"3";"1";"6";"2.00";"Česká republika";"Krkonoše";"3400.0000";"486.0000";"8.0000"
"3293";"3";"3";"1";"6";"2.00";"Slovensko";"Dudince";"4989.7586";"887.6552";"7.1034"
"4343";"3";"3";"1";"6";"2.00";"Slovensko";"Dudince";"5150.0000";"1030.0000";"6.0000"
"4358";"7";"2";"1";"6";"2.00";"Česká republika";"Krkonoše";"527.0000";"263.0000";"3.0000"
"4361";"3";"3";"1";"7";"0.00";"Slovensko";"Sliač";"5990.0000";"1198.0000";"6.0000"
"4372";"3";"3";"1";"7";"0.00";"Slovensko";"Piešťany";"3193.0000";"639.0000";"6.0000"
"4388";"3";"3";"1";"6";"3.00";"Autokarem do termálů";"Maďarsko - Sárvár";"2541.2500";"2541.2500";"2.0000"
"4059";"4";"2";"3";"6";"3.00";"Atletika";;"0.0000";"0.0000";"9.0000"
"4336";"1";"2";"1";"6";"3.00";"Česká republika";"Jižní Čechy";"2313.0000";"463.0000";"6.0000"
"3962";"2";"2";"3";"7";"0.00";"Francie";;"18990.0000";"2373.0000";"9.0000"
"4060";"4";"2";"3";"6";"2.00";"Atletika";;"38990.0000";"6034.0000";"7.5000"
"941";"2";"2";"3";"6";"2.00";"Čína";;"39990.0000";"5712.0000";"8.0000"
"2950";"6";"1";"2";"7";"0.00";"Německo";;"700.0000";"700.0000";"1.0000"
"4205";"4";"2";"3";"6";"2.00";"Atletika";;"27323.3333";"5464.6667";"6.0000"
"3126";"2";"2";"2";"6";"1.00";"Holandsko:Skotsko";;"18624.1463";"2069.3415";"10.0000"
"133";"2";"1";"2";"7";"0.00";"Irsko";;"15490.0000";"1408.0000";"12.0000"
"4459";"4";"2";"1";"6";"3.00";"Fotbal:Itálie";"Itálie:italská Serie A";"3331.3793";"3331.3793";"2.0000"
"3127";"2";"2";"3";"6";"1.00";"Holandsko:Skotsko";;"24667.4194";"4090.8065";"7.0323"
"348";"4";"1";"1";"7";"0.00";"Belgie:Formule 1";"Belgie";"10027.2000";"4563.4667";"3.0667"
"2320";"6";"1";"2";"7";"0.00";"Česká republika";;"690.0000";"690.0000";"1.0000"
"3270";"2";"2";"2";"7";"0.00";"Bulharsko:Rumunsko";;"12220.7692";"1437.6923";"9.5385"
"3271";"2";"3";"2";"7";"0.00";"Rumunsko:Ukrajina";;"16690.0000";"1283.0000";"14.0000"
"303";"4";"1";"1";"7";"0.00";"Česká republika:Moto GP";"Brno";"1873.4737";"936.7895";"3.0000"
"2331";"6";"1";"2";"7";"0.00";"Německo";;"939.3103";"939.3103";"1.0000"
"3712";"4";"1";"1";"7";"0.00";"Moto GP";"USA";"0.0000";"0.0000";"3.0000"
"4284";"4";"1";"2";"7";"0.00";"Fotbal";"Audi Cup";"2580.0000";"2580.0000";"2.0000"
"4277";"4";"1";"1";"7";"0.00";"Fotbal";;"0.0000";"0.0000";"2.0000"
"1639";"4";"1";"2";"7";"0.00";"Fotbal";"Audi Cup";"2523.3333";"2523.3333";"2.0000"
"388";"6";"1";"2";"7";"0.00";"Německo";;"860.0000";"860.0000";"2.0000"
"4286";"4";"1";"2";"7";"0.00";"Fotbal";"Audi Cup";"1827.0000";"1827.0000";"1.0000"
"719";"2";"2";"2";"7";"0.00";"Anglie:Francie";;"10113.0769";"1444.6154";"8.0000"
"4326";"4";"2";"3";"6";"2.00";"Anglie:Fotbal";"Premier League:Velká Británie";"23990.0000";"11995.0000";"3.0000"
"1378";"2";"3";"2";"6";"2.00";"Itálie";;"12536.1538";"1790.4615";"8.0000"
"4304";"3";"2";"1";"0";"4.00";"Slovensko";"Rajecké Teplice";"1513.0000";"1513.0000";"2.0000"
"318";"2";"2";"2";"7";"0.00";"Rakousko";;"5427.5000";"1809.1250";"4.0000"
"4394";"4";"1";"3";"6";"3.00";"Fotbal";"Liga mistrů:Liga mistrů - Viktoria Plzeň";"17323.3333";"8661.6667";"3.0000"
"109";"2";"3";"2";"7";"0.00";"Švýcarsko";;"8990.0000";"1498.0000";"7.0000"
"1310";"2";"1";"2";"7";"0.00";"Anglie";;"11990.0000";"1998.0000";"7.0000"
"1511";"4";"3";"3";"6";"3.00";"Formule 1";"Maďarsko";"21990.0000";"7330.0000";"4.0000"
"332";"4";"1";"1";"7";"0.00";"Formule 1:Maďarsko";"Maďarsko";"7238.0000";"3618.8000";"3.0000"
"54";"2";"3";"2";"7";"0.00";"Česká republika";;"5078.2432";"1180.9189";"5.2973"
"382";"4";"2";"2";"7";"0.00";"Formule 1:Maďarsko";"Maďarsko";"1495.0000";"498.0000";"3.0000"
"106";"2";"2";"2";"7";"0.00";"Polsko";;"7990.0000";"1331.0000";"7.0000"
"3811";"2";"3";"2";"6";"1.00";"Česká republika";;"5692.0750";"1138.4250";"6.0000"
"4363";"7";"3";"1";"6";"2.00";"Česká republika";"Krkonoše";"1190.0000";"170.0000";"8.0000"
"4134";"6";"1";"2";"7";"0.00";"Německo";;"565.0000";"565.0000";"1.0000"
"4365";"7";"3";"1";"6";"2.00";"Česká republika";"Krkonoše";"1190.0000";"198.0000";"7.0000"
"4357";"3";"3";"1";"6";"3.00";"Slovensko";"Patince";"1670.6667";"835.3333";"3.0000"
"68";"2";"3";"2";"7";"0.00";"Itálie:Švýcarsko";;"6206.0000";"1551.0000";"5.0000"
"1988";"2";"2";"2";"7";"0.00";"Francie";;"13890.0000";"1543.0000";"10.0000"
"127";"2";"2";"2";"7";"0.00";"Norsko";;"14790.0000";"1848.0000";"9.0000"
"521";"4";"1";"1";"7";"0.00";"Moto GP:Německo";"Německo";"5189.7333";"3465.4667";"2.4667"
"3273";"2";"2";"2";"7";"0.00";"Rusko";;"8990.0000";"1284.0000";"8.0000"
"1465";"7";"3";"1";"6";"2.00";"Česká republika";"Šumava";"3490.0000";"498.0000";"8.0000"
"1";"2";"2";"2";"7";"0.00";"Anglie:Skotsko";"Anglie";"15990.0000";"1776.0000";"10.0000"
"959";"2";"3";"2";"6";"2.00";"Rakousko";;"4696.2222";"2089.2667";"3.3111"
"1991";"2";"2";"2";"7";"0.00";"Dánsko:Švédsko";;"14990.0000";"1665.0000";"10.0000"
"3952";"2";"3";"2";"7";"0.00";"Rakousko";;"10690.0000";"1781.0000";"7.0000"
"408";"2";"2";"3";"6";"2.00";"Holandsko";"Amsterdam";"12997.4227";"6373.5889";"3.0437"
"4333";"3";"4";"1";"7";"0.00";"Slovensko";"Turčianské Teplice";"1200.0000";"800.0000";"2.3333"
"100";"2";"2";"3";"7";"0.00";"Anglie:Skotsko";;"24990.0000";"3570.0000";"8.0000"
"105";"2";"2";"2";"7";"0.00";"Norsko";;"13263.5632";"1473.0920";"10.0000"
"1352";"2";"3";"2";"7";"0.00";"Itálie";;"11179.1892";"1556.3784";"8.1892"
"4056";"4";"1";"1";"7";"0.00";"Formule 1";"Velká Británie";"1.0000";"0.5000";"2.0000"
"2733";"1";"1";"1";"7";"0.00";"Česká republika";"Jižní Morava";"611.0000";"227.0000";"3.5000"
"4144";"4";"1";"1";"6";"2.00";"Chorvatsko:Letectví";"Red Bull Air Race";"14828.6154";"14828.6154";"2.0000"
"3953";"2";"4";"2";"7";"0.00";"Švýcarsko";;"11958.0000";"1494.0000";"9.0000"
"4327";"3";"1";"1";"7";"0.00";"Slovensko";"Štúrovo";"5210.0000";"1737.0000";"4.0000"
"3578";"1";"1";"1";"6";"2.00";"Česká republika";"Jižní Čechy";"22613.1667";"3230.3333";"8.0000"
"2362";"3";"1";"1";"0";"0.00";"Slovensko";"Štúrovo";"8650.0000";"2162.0000";"5.0000"
"1323";"2";"2";"2";"7";"0.00";"Anglie";;"9890.0000";"3296.0000";"4.0000"
"457";"4";"2";"3";"6";"2.00";"Anglie:Tenis";"Wimbledon";"27500.4167";"27500.4167";"2.0000"
"1111";"4";"2";"3";"6";"2.00";"Tenis";"Wimbledon";"109590.0000";"109590.0000";"2.0000"
"4194";"3";"3";"1";"6";"2.00";"Česká republika:Česká republika, víkendové pobyty";"Františkovy Lázně";"7865.0000";"1310.5000";"7.0000"
"4211";"7";"2";"1";"7";"3.00";"Česká republika";"Šumava";"472.6853";"472.6853";"2.0000"
"4212";"7";"3";"1";"6";"2.00";"Česká republika";"Šumava";"3620.0000";"517.0000";"8.0000"
"4223";"7";"3";"1";"0";"2.00";"Slovensko";"Vysoké Tatry";"2140.0000";"713.0000";"4.0000"
"4224";"2";"1";"3";"6";"2.00";"Austrálie";;"67965.0000";"67965.0000";"2.0000"
"4225";"1";"3";"1";"6";"2.00";"Slovensko";"Jižní Slovensko";"1450.8333";"726.6667";"3.2500"
"4226";"1";"3";"1";"6";"2.00";"Slovensko";"Jižní Slovensko";"2387.2727";"477.4545";"6.0000"
"617";"3";"3";"1";"0";"3.00";"Slovensko";"Turčianské Teplice";"10220.0000";"2044.0000";"6.0000"
"618";"3";"3";"1";"7";"3.00";"Slovensko";"Turčianské Teplice";"7594.0000";"1518.8000";"6.0000"
"4297";"3";"3";"1";"0";"3.00";"Slovensko";"Turčianské Teplice";"5950.0000";"1487.0000";"5.0000"
"4298";"3";"4";"1";"0";"3.00";"Slovensko";"Turčianské Teplice";"5490.0000";"1830.0000";"4.0000"
"4299";"3";"3";"1";"0";"3.00";"Slovensko";"Turčianské Teplice";"9390.0000";"1341.0000";"8.0000"
"4300";"3";"3";"1";"0";"3.00";"Slovensko";"Turčianské Teplice";"3950.0000";"1975.0000";"3.0000"
"4301";"3";"3";"1";"7";"0.00";"Slovensko";"Turčianské Teplice";"4690.0000";"1172.0000";"5.0000"
"4302";"3";"4";"1";"7";"0.00";"Slovensko";"Turčianské Teplice";"2990.0000";"1495.0000";"3.0000"
"4303";"3";"3";"1";"7";"0.00";"Slovensko";"Turčianské Teplice";"4790.0000";"958.0000";"6.0000"
"4314";"3";"3";"1";"0";"3.00";"Slovensko";"Trenčianské Teplice";"2865.0000";"954.7500";"4.0000"
"1637";"1";"2";"1";"6";"2.00";"Česká republika";"Českomoravská vrchovina";"2540.0000";"169.0000";"16.0000"
"74";"2";"1";"2";"7";"0.00";"Francie";;"13015.6410";"1445.7179";"10.0000"
"3636";"7";"3";"1";"6";"2.00";"Itálie";;"57000.5000";"8080.0000";"8.2500"
"4285";"3";"3";"1";"6";"3.00";"Slovensko";"Trenčianské Teplice";"6150.0000";"1537.0000";"5.0000"
"524";"4";"1";"1";"7";"0.00";"Holandsko:Moto GP";"Holandsko";"2539.6000";"2004.6000";"1.8000"
"4014";"1";"3";"2";"6";"2.00";"Chorvatsko";"Makarská riviéra";"3983.4091";"568.9909";"8.0000"
"2056";"1";"5";"2";"6";"1.00";"Chorvatsko";"Makarská riviéra";"10955.5789";"1565.1053";"8.0000"
"27";"7";"3";"1";"7";"0.00";"Slovensko";"Vysoké Tatry";"618.4667";"618.4667";"2.0000"
"3497";"3";"2";"1";"7";"0.00";"Slovensko";"Nízké Tatry";"4951.1364";"771.9091";"9.3182"
"4109";"3";"3";"1";"0";"4.00";"Slovensko";"Rajecké Teplice";"14276.9476";"2842.3783";"6.0337"
"4161";"3";"2";"1";"7";"4.00";"Slovensko";"Bešeňová";"3585.9167";"1131.0833";"4.3889"
"3492";"7";"2";"1";"6";"3.00";"Slovensko";"Vysoké Tatry";"6409.4091";"1082.5000";"8.0909"
"3494";"7";"2";"1";"6";"3.00";"Slovensko";"Nízké Tatry";"2687.0000";"537.0000";"7.6552"
"4245";"3";"3";"1";"0";"3.50";"Česká republika";"Luhačovice";"2410.0000";"803.0000";"4.0000"
"3697";"7";"2";"1";"6";"3.00";"Slovensko";"Vysoké Tatry";"6042.0000";"863.0000";"8.0000"
"4249";"7";"2";"1";"6";"3.00";"Slovensko";"Vysoké Tatry";"986.3333";"986.3333";"2.0000"
"4250";"7";"2";"1";"6";"3.00";"Slovensko";"Vysoké Tatry";"3040.0303";"672.8788";"7.5758"
"4252";"7";"2";"1";"6";"3.00";"Slovensko";"Vysoké Tatry";"2705.9250";"901.3750";"4.1750"
"4253";"7";"2";"1";"6";"3.00";"Slovensko";"Nízké Tatry";"881.0000";"881.0000";"2.0000"
"4254";"7";"2";"1";"7";"0.00";"Slovensko";"Liptovský Mikuláš:Nízké Tatry";"2509.8197";"670.7049";"4.8033"
"4247";"3";"2";"1";"7";"4.00";"Slovensko";"Bešeňová";"1016.0000";"1016.0000";"2.0000"
"4256";"3";"2";"1";"7";"4.00";"Slovensko";"Bešeňová";"7133.0000";"1783.0000";"5.0000"
"4257";"3";"2";"1";"7";"4.00";"Slovensko";"Bešeňová";"7824.0000";"1117.3333";"8.0000"
"4275";"7";"2";"1";"6";"2.00";"Slovensko";"Nízké Tatry";"2554.3684";"475.7368";"8.1053"
"4278";"7";"2";"1";"6";"3.00";"Slovensko";"Nízké Tatry";"8618.5789";"1098.0526";"9.7105"
"4280";"7";"2";"1";"7";"0.00";"Slovensko";"Vysoké Tatry";"9523.7241";"1191.4483";"9.3448"
"395";"2";"2";"2";"7";"0.00";"Česká republika:Německo";;"2100.0000";"1050.0000";"3.0000"
"3798";"4";"1";"1";"7";"0.00";"Formule 1";"Rakousko";"10540.0000";"7700.5000";"2.0000"
"3817";"4";"1";"2";"7";"0.00";"Formule 1";"Rakousko";"3363.5000";"3363.5000";"1.0000"
"17";"2";"2";"2";"6";"2.00";"Maďarsko";"Bük";"6490.0000";"1298.0000";"6.0000"
"3686";"2";"3";"2";"7";"0.00";"Německo";;"5990.0000";"1497.0000";"5.0000"
"1920";"2";"2";"2";"6";"2.00";"Rusko";;"17110.8955";"1711.0896";"11.0000"
"4132";"4";"1";"1";"7";"0.00";"Formule 1";"Rakousko";"10620.3333";"5310.0000";"3.0000"
"2962";"4";"2";"3";"6";"2.00";"Dostihy";;"15956.6667";"7978.3333";"3.0000"
"4306";"4";"1";"2";"7";"0.00";"Formule 1";"Rakousko";"5422.5000";"5422.5000";"1.0000"
"4311";"4";"1";"1";"7";"0.00";"Formule 1";"Rakousko";"5215.0000";"2608.0000";"3.0000"
"3357";"1";"3";"2";"6";"1.00";"Španělsko";"Costa Brava";"6960.0603";"994.2508";"8.0000"
"1420";"1";"3";"2";"6";"2.00";"Chorvatsko";"Makarská riviéra";"8584.8245";"1226.1888";"8.0000"
"3350";"1";"3";"2";"6";"2.00";"Chorvatsko";"Střední Dalmácie";"9045.8179";"1292.1231";"8.0000"
"2669";"1";"3";"2";"6";"1.00";"Chorvatsko";"Severní Dalmácie";"7111.6045";"1005.1045";"8.1866"
"3485";"3";"3";"1";"0";"3.50";"Česká republika";"Luhačovice";"2433.0000";"608.0000";"5.0000"
"4011";"1";"3";"2";"6";"2.00";"Chorvatsko";"Makarská riviéra";"9996.1386";"1427.7492";"8.0000"
"4015";"1";"3";"2";"6";"2.00";"Chorvatsko";"Makarská riviéra";"10873.6170";"1553.4137";"8.0000"
"4125";"6";"1";"2";"7";"0.00";"Rakousko";;"840.0000";"840.0000";"1.0000"
"531";"1";"3";"3";"6";"2.00";"Španělsko";"Costa Brava";"123248.2524";"17606.8932";"8.0000"
"2695";"1";"3";"3";"6";"2.00";"Španělsko";"Costa Brava";"16121.4423";"2302.7500";"8.0000"
"3356";"1";"3";"3";"6";"1.00";"Španělsko";"Costa Brava";"14792.7273";"2113.0182";"8.0000"
"2693";"1";"3";"3";"6";"2.00";"Španělsko";"Costa Brava";"17204.8969";"2457.5258";"8.0000"
"4139";"1";"3";"3";"6";"2.00";"Španělsko";"Costa Brava";"16229.6183";"2318.3130";"8.0000"
"1433";"1";"4";"1";"7";"0.00";"Chorvatsko";"Plavby po Jadranu";"11890.0000";"1699.0000";"8.0000"
"4240";"7";"2";"1";"7";"0.00";"Slovensko";"Malá Fatra";"2750.0000";"1375.0000";"3.0000"
"84";"2";"3";"3";"6";"2.00";"Španělsko";;"21990.0000";"3141.0000";"8.0000"
"4288";"2";"2";"3";"6";"2.00";"Brazílie";;"20388.1481";"5285.9630";"4.8889"
"398";"2";"3";"2";"7";"0.00";"Albánie";;"14653.3333";"1331.6000";"12.0000"
"80";"2";"3";"2";"7";"0.00";"Slovinsko";;"5690.0000";"1422.0000";"5.0000"
"3672";"4";"1";"1";"7";"0.00";"Moto GP:Španělsko";"Španělsko";"14990.0000";"4996.5000";"4.0000"
"4190";"7";"2";"1";"6";"2.00";"Itálie";;"1222.8000";"986.8000";"4.4000"
"477";"7";"1";"1";"7";"3.00";"Slovensko";"Malá Fatra";"488.8889";"488.8889";"2.0000"
"107";"2";"3";"2";"7";"0.00";"Maďarsko:Rakousko:Slovensko";;"2884.6296";"1442.3333";"3.0000"
"6";"2";"1";"2";"7";"0.00";"Francie";;"9629.2857";"1069.3214";"10.0000"
"992";"2";"2";"2";"6";"2.00";"Itálie";;"3990.0000";"1330.0000";"4.0000"
"537";"4";"1";"1";"7";"0.00";"Moto GP:Španělsko";"Španělsko";"3515.5000";"1447.2500";"3.5000"
"114";"2";"3";"2";"7";"0.00";"Itálie";;"5990.0000";"1497.0000";"5.0000"
"4175";"4";"2";"3";"7";"3.00";"Fotbal:Island";"Reprezentace ČR";"32983.3333";"8245.6667";"5.0000"
"3750";"4";"2";"3";"7";"3.00";"Fotbal:Island";"Reprezentace ČR";"29237.5000";"9745.7500";"4.0000"
"3351";"1";"3";"2";"6";"1.00";"Chorvatsko";"Severní Dalmácie";"9240.9394";"1319.8258";"8.0000"
"2672";"1";"3";"2";"6";"1.00";"Chorvatsko";"Severní Dalmácie";"6943.6798";"991.4079";"8.0000"
"681";"1";"3";"2";"6";"1.00";"Chorvatsko";"Makarská riviéra";"8173.0026";"1167.6057";"8.0000"
"162";"1";"3";"2";"6";"1.00";"Chorvatsko";"Primošten:Severní Dalmácie";"8662.3077";"1237.2385";"8.0000"
"168";"1";"3";"2";"6";"1.00";"Chorvatsko";"Makarská riviéra";"6428.9008";"918.3029";"8.0000"
"4010";"1";"1";"2";"7";"0.00";"Chorvatsko";"Střední Dalmácie";"8011.1599";"1143.8983";"8.0000"
"4020";"1";"3";"2";"6";"1.00";"Chorvatsko";"Makarská riviéra";"8565.0376";"1223.5038";"8.0000"
"4022";"1";"1";"2";"7";"0.00";"Chorvatsko";"Střední Dalmácie";"12716.4496";"1816.0426";"8.0000"
"292";"3";"1";"1";"7";"0.00";"Slovensko";"Patince";"12555.6000";"3517.7600";"7.0400"
"4094";"3";"1";"1";"7";"0.00";"Slovensko";"Patince";"383.8462";"383.8462";"2.0000"
"4082";"1";"3";"2";"7";"3.00";"Chorvatsko";"Makarská riviéra";"6244.8276";"891.9655";"8.0000"
"4133";"6";"1";"2";"7";"0.00";"Česká republika";;"790.0000";"790.0000";"1.0000"
"1551";"4";"2";"3";"6";"2.00";"Tenis";"French Open";"65340.0000";"21779.5000";"4.0000"
"64";"2";"2";"2";"7";"0.00";"Rakousko";;"4290.0000";"2145.0000";"3.0000"
"3840";"2";"2";"4";"7";"0.00";"Slovensko";;"5069.2308";"1266.8154";"5.0000"
"657";"2";"3";"2";"7";"0.00";"Itálie";;"8990.0000";"1498.0000";"7.0000"
"1081";"4";"1";"1";"7";"0.00";"Formule 1";"Kanada";"6161.0000";"4155.4000";"2.0000"
"2980";"2";"2";"3";"6";"1.00";"Skotsko";;"23990.0000";"7996.0000";"4.0000"
"1977";"2";"2";"2";"7";"0.00";"Německo";;"4587.2973";"2293.6486";"3.0000"
"4264";"3";"3";"1";"7";"0.00";"Česká republika";"Luhačovice";"9825.0000";"2559.8750";"8.0000"
"4265";"3";"3";"1";"7";"0.00";"Česká republika";"Luhačovice";"9423.3333";"1346.1667";"8.0000"
"136";"1";"3";"2";"6";"2.00";"Španělsko";"Costa Brava";"8773.4211";"1253.0691";"8.0000"
"1435";"1";"1";"2";"7";"0.00";"Španělsko";"Costa Brava";"15695.0323";"2242.0387";"8.0000"
"1436";"1";"3";"2";"6";"2.00";"Španělsko";"Costa Brava";"8774.7959";"1253.5481";"8.0000"
"143";"1";"1";"2";"7";"0.00";"Španělsko";"Costa del Azahar";"13461.8171";"1898.2380";"8.1492"
"2694";"1";"3";"1";"6";"2.00";"Španělsko";"Costa Brava";"7588.3401";"1083.8907";"8.0000"
"2336";"1";"1";"1";"6";"2.00";"Španělsko";"Costa Brava";"21219.7315";"3031.1745";"8.0000"
"3018";"1";"3";"2";"6";"2.00";"Španělsko";"Costa Brava";"7715.2121";"1101.9697";"8.0000"
"141";"1";"3";"2";"6";"2.00";"Španělsko";"Costa Dorada";"7728.4475";"1103.7486";"8.0000"
"140";"1";"3";"2";"6";"2.00";"Španělsko";"Costa Dorada";"9328.6364";"1329.5480";"8.0177"
"1423";"1";"3";"2";"6";"2.00";"Španělsko";"Costa Dorada";"10054.4789";"1436.2085";"8.0000"
"4009";"1";"3";"2";"6";"2.00";"Španělsko";"Costa Brava";"7353.8647";"1050.3140";"8.0000"
"4021";"1";"1";"2";"6";"1.00";"Španělsko";"Costa Dorada";"13639.9209";"1948.3557";"8.0000"
"4025";"4";"2";"3";"6";"2.00";"Tenis";"French Open";"63490.0000";"21163.0000";"4.0000"
"3493";"7";"3";"1";"7";"0.00";"Slovensko";"Vysoké Tatry";"2697.7778";"521.7407";"7.7407"
"2289";"4";"1";"1";"7";"0.00";"Fotbal";"Liga mistrů";"105330.0000";"105330.0000";"1.0000"
"4234";"4";"2";"3";"6";"2.00";"Tenis";"French Open";"14510.5000";"7255.2500";"3.0000"
"98";"2";"2";"3";"7";"0.00";"Portugalsko";;"24218.5714";"3459.6857";"8.0000"
"4270";"2";"2";"3";"6";"2.00";"Brazílie";;"11587.7419";"4328.5484";"3.7258"
"4236";"2";"2";"3";"6";"2.00";"Brazílie";;"33872.8712";"6162.6742";"6.4091"
"4177";"4";"1";"1";"7";"0.00";"Moto GP";"Itálie";"14990.0000";"4996.0000";"4.0000"
"1326";"2";"2";"2";"7";"0.00";"Slovensko";;"3840.0000";"1920.0000";"3.0000"
"145";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra:Rimini";"6659.7143";"951.0476";"8.0000"
"3978";"2";"2";"3";"7";"0.00";"Mauritius:Reunion";;"71798.1818";"4786.0909";"16.0000"
"4027";"3";"3";"1";"7";"0.00";"Slovensko";"Nový Smokovec";"1535.7143";"1248.9286";"2.2143"
"1090";"3";"3";"1";"7";"0.00";"Česká republika:Česká republika, víkendové pobyty";"Mariánské Lázně";"3386.3636";"1128.3636";"4.0000"
"3338";"3";"3";"1";"0";"3.00";"Česká republika";"Libverda";"5250.0000";"875.0000";"7.0000"
"4092";"4";"1";"1";"7";"0.00";"Moto GP";"Itálie";"1.0000";"0.7500";"1.5000"
"4119";"6";"1";"2";"7";"0.00";"Rakousko";;"1340.0000";"1340.0000";"1.0000"
"683";"4";"1";"1";"7";"0.00";"Itálie:Moto GP";"Itálie";"4996.0909";"3807.5000";"1.9545"
"4191";"3";"3";"1";"7";"0.00";"Slovensko";"Sliač";"2870.0000";"956.0000";"4.0000"
"4207";"3";"1";"1";"7";"0.00";"Slovensko";"Velký Meder";"12956.6667";"1850.6667";"8.0000"
"3545";"4";"2";"1";"6";"2.00";"Chorvatsko:Letectví";"Red Bull Air Race";"902.0000";"902.0000";"2.0000"
"173";"1";"3";"2";"6";"2.00";"Chorvatsko";"Makarská riviéra";"7386.6561";"1054.8552";"8.0000"
"3349";"1";"3";"2";"7";"0.00";"Chorvatsko";"Střední Dalmácie";"7947.2995";"1135.0755";"8.0000"
"3312";"1";"3";"2";"6";"2.00";"Chorvatsko";"Jižní Dalmácie";"9870.9039";"1409.6655";"8.0000"
"445";"1";"1";"1";"7";"0.00";"Chorvatsko";"Makarská riviéra";"15022.5574";"2145.4754";"8.0000"
"1043";"1";"3";"2";"6";"2.00";"Chorvatsko";"Střední Dalmácie";"9720.0809";"1388.3935";"8.0000"
"2045";"1";"3";"2";"6";"2.00";"Chorvatsko";"Jižní Dalmácie";"10850.6086";"1549.7105";"8.0000"
"1422";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra:Rimini";"6349.5824";"903.8863";"8.0209"
"669";"1";"1";"2";"7";"0.00";"Chorvatsko";"Střední Dalmácie";"13589.9426";"1940.9277";"8.0000"
"2074";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra";"7603.8095";"1085.8667";"8.0000"
"169";"1";"1";"2";"7";"0.00";"Chorvatsko";"Baška Voda:Makarská riviéra";"19419.9191";"2773.9651";"8.0000"
"1074";"1";"3";"2";"6";"2.00";"Chorvatsko";"Severní Dalmácie";"7039.4828";"1005.5115";"8.0000"
"157";"1";"3";"2";"6";"1.00";"Chorvatsko";"Severní Dalmácie:Sv. Filip i Jakov";"8133.7229";"1158.2575";"8.0160"
"160";"1";"3";"2";"6";"2.00";"Chorvatsko";"Biograd na moru:Severní Dalmácie";"12475.8405";"1781.7186";"8.0000"
"434";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra:Cattolica";"8029.8718";"1146.7372";"8.0000"
"2044";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra:Cattolica";"7631.7338";"1089.9766";"8.0000"
"167";"1";"1";"2";"7";"0.00";"Chorvatsko";"Makarská riviéra";"21075.3224";"3010.4019";"8.0000"
"670";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra:Rimini";"65822.4262";"9403.2066";"8.0000"
"2043";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra:Rimini";"7004.6259";"1000.2177";"8.0000"
"156";"1";"1";"2";"7";"0.00";"Chorvatsko";"Severní Dalmácie:Sv. Filip i Jakov";"12305.4707";"1757.6319";"8.0000"
"161";"1";"1";"2";"7";"0.00";"Chorvatsko";"Severní Dalmácie";"13555.6250";"1936.0304";"8.0000"
"144";"1";"1";"2";"7";"0.00";"Itálie";"Alba Adriatica";"16130.1071";"2303.7078";"8.0000"
"202";"1";"1";"2";"7";"0.00";"Chorvatsko";"Makarská riviéra";"17122.0409";"2445.6202";"8.0000"
"4008";"1";"3";"2";"6";"2.00";"Itálie";"Adriatická riviéra";"7142.9011";"1020.2183";"8.0000"
"178";"1";"3";"1";"6";"1.00";"Chorvatsko";"Ostrov Hvar:Vrboska - ostrov Hvar";"7051.0125";"1220.1875";"7.6063"
"158";"1";"1";"2";"7";"0.00";"Chorvatsko";"Biograd na moru:Severní Dalmácie";"16901.0130";"2413.9221";"8.0000"
"4216";"7";"3";"1";"6";"2.00";"Slovensko";"Vysoké Tatry";"2501.3333";"833.3333";"4.0000"
"4217";"7";"3";"1";"6";"2.00";"Slovensko";"Vysoké Tatry";"4260.0000";"852.0000";"6.0000"
"4233";"4";"2";"3";"6";"2.00";"Tenis";"French Open";"12437.3333";"6218.6667";"3.0000"
"4172";"4";"2";"3";"6";"2.00";"Tenis";"French Open";"15156.6667";"7578.3333";"3.0000"
